folders_reporting_id,id,parent_folder_id,name,path,is_root,tags,folder_ids,theme,metadata,address,code,locality,country,region,lat,long,created_at,updated_at,csv_errors,AccountPartyId,AccountStatus,ClientCompanyCode,FolderType,VendorAccountId,VendorId,kit_no,program_code,user_defined_field_1,user_defined_field_2,user_defined_field_3,user_defined_field_4,user_defined_field_5,notification_schema_list,emailURL,ClientCompanyPath,ClientCompanyURL,CompanyName,FAQPage,ParticipantionAgreementUrl,PhoneNumber,ProgramPath,SignupKeyDescription,SupportPage,companyLogo,wronglocation,deviceLocations,primaryColor,primaryTextColor,secondaryColor,secondaryTextColor,showLogo,supportNumber,test,account_number,create_membership,deactive_monnit,attributes_node_status,time_zone_abbreviation,gmt_offset
273,40328,35530,AN21190214017,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214017/,False,,"4899,35529,35530,40328",{},"{""client_account_number"":""21190214017"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214017 Oak St Apt 4017,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:37:13,2019-02-14 20:37:13,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214017,,,Not Activated,EST,-5.0
274,40329,35530,AN21190214018,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214018/,False,,"4899,35529,35530,40329",{},"{""client_account_number"":""21190214018"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214018 Oak St Apt 4018,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:37:45,2019-02-14 20:37:45,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214018,,,Not Activated,EST,-5.0
275,40330,35530,AN21190214019,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214019/,False,,"4899,35529,35530,40330",{},"{""client_account_number"":""21190214019"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214019 Oak St Apt 4019,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:38:18,2019-02-14 20:38:18,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214019,,,Not Activated,EST,-5.0
276,40331,35530,AN21190214020,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214020/,False,,"4899,35529,35530,40331",{},"{""client_account_number"":""21190214020"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214020 Oak St Apt 4020,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:38:49,2019-02-14 20:38:49,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214020,,,Not Activated,EST,-5.0
277,40332,35530,AN21190214021,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214021/,False,,"4899,35529,35530,40332",{},"{""client_account_number"":""21190214021"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214021 Oak St Apt 4021,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:39:20,2019-02-14 20:39:20,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214021,,,Not Activated,EST,-5.0
278,40333,35530,AN21190214022,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214022/,False,,"4899,35529,35530,40333",{},"{""client_account_number"":""21190214022"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214022 Oak St Apt 4022,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:39:52,2019-02-14 20:39:52,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214022,,,Not Activated,EST,-5.0
279,40334,35530,AN21190214023,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214023/,False,,"4899,35529,35530,40334",{},"{""client_account_number"":""21190214023"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214023 Oak St Apt 4023,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:40:23,2019-02-14 20:40:23,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214023,,,Not Activated,EST,-5.0
280,40335,35530,AN21190214024,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214024/,False,,"4899,35529,35530,40335",{},"{""client_account_number"":""21190214024"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214024 Oak St Apt 4024,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:40:55,2019-02-14 20:40:55,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214024,,,Not Activated,EST,-5.0
281,40336,35530,AN21190214025,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214025/,False,,"4899,35529,35530,40336",{},"{""client_account_number"":""21190214025"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214025 Oak St Apt 4025,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:41:25,2019-02-14 20:41:25,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214025,,,Not Activated,EST,-5.0
282,40337,35530,AN21190214026,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214026/,False,,"4899,35529,35530,40337",{},"{""client_account_number"":""21190214026"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214026 Oak St Apt 4026,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:41:56,2019-02-14 20:41:56,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214026,,,Not Activated,EST,-5.0
283,40338,35530,AN21190214027,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214027/,False,,"4899,35529,35530,40338",{},"{""client_account_number"":""21190214027"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214027 Oak St Apt 4027,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:42:27,2019-02-14 20:42:27,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214027,,,Not Activated,EST,-5.0
284,40339,35530,AN21190214028,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214028/,False,,"4899,35529,35530,40339",{},"{""client_account_number"":""21190214028"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214028 Oak St Apt 4028,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:42:58,2019-02-14 20:42:58,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214028,,,Not Activated,EST,-5.0
285,40340,35530,AN21190214029,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214029/,False,,"4899,35529,35530,40340",{},"{""client_account_number"":""21190214029"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214029 Oak St Apt 4029,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:43:29,2019-02-14 20:43:29,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214029,,,Not Activated,EST,-5.0
286,40341,35530,AN21190214030,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214030/,False,,"4899,35529,35530,40341",{},"{""client_account_number"":""21190214030"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214030 Oak St Apt 4030,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:44:00,2019-02-14 20:44:00,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214030,,,Not Activated,EST,-5.0
287,40342,35530,AN21190214031,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214031/,False,,"4899,35529,35530,40342",{},"{""client_account_number"":""21190214031"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214031 Oak St Apt 4031,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:44:31,2019-02-14 20:44:31,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214031,,,Not Activated,EST,-5.0
288,40343,35530,AN21190214032,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN21190214032/,False,,"4899,35529,35530,40343",{},"{""client_account_number"":""21190214032"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214032 Oak St Apt 4032,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:45:03,2019-02-14 20:45:03,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,21190214032,,,Not Activated,EST,-5.0
289,40344,40321,Set Seg School Prog,HSBRD/Set Seg/Set Seg School Prog/,False,,"4899,40321,40344","{""ClientCompanyPath"":""setseg"",""ClientCompanyURL"":""http://setseg.org/"",""CompanyName"":""Set Seg"",""PhoneNumber"":""Domain(844) 468-1866"",""ProgramPath"":""school"",""SignupKeyDescription"":""Domain* Your signup key is your SetSeg account number enclosed in your Sensor Equipment Box. If you do not have your signup key, please contact the Monitoring and Support Center at Domain(844) 468-1866"",""companyLogo"":""/img/setseglogo.jpg"",""defaultSchemas"":[""Battery depleted notifications - Email"",""Battery depleted notifications - SMS"",""Battery nearly depleted notifications - Email"",""Battery nearly depleted notifications - SMS"",""Gateway Power notifications - Email"",""Gateway Power notifications - SMS"",""Level 2 Freezer notifications - Email"",""Level 2 Freezer notifications - SMS"",""Level 2 Refrigerator notifications - Email"",""Level 2 Refrigerator notifications - SMS"",""Level 2 Room notifications - Email"",""Level 2 Room notifications - SMS"",""Level 3 Freezer notifications - Email"",""Level 3 Freezer notifications - SMS"",""Level 3 Refrigerator notifications - Email"",""Level 3 Refrigerator notifications - SMS"",""Level 3 Room notifications - Email"",""Level 3 Room notifications - SMS"",""Level 4 Water notifications - Email"",""Level 4 Water notifications - SMS"",""Low Temp Weather notification - Email"",""Low Temp Weather notification - SMS""],""deviceLocations"":""[\""Aerobics Room\"",\""Attic\"",\""Auditorium\"",\""Band/Chorus Room\"",\""Baptismal\"",\""Basement\"",\""Bathroom\"",\""Bedroom\"",\""Boiler Room\"",\""Cafeteria\"",\""Chapel\"",\""Chest Freezer\"",\""Chest Refrigerator\"",\""Classroom\"",\""Cold Storage Unit Offline\"",\""Cold Storage Unit\"",\""Crawl Space\"",\""Dining Room\"",\""Door\"",\""East Parlor\"",\""Electrical Room\"",\""Entrance/Lobby\"",\""Fitness Office\"",\""Freezer\"",\""Furnace\"",\""Garage\"",\""Gym\"",\""Hallway\"",\""Kitchen - Chest Freezer\"",\""Kitchen - Chest Refrigerator\"",\""Kitchen - Freezer\"",\""Kitchen - Refrigerator\"",\""Kitchen - Walk-In Freezer\"",\""Kitchen - Walk-In Refrigerator\"",\""Kitchen\"",\""Living Room\"",\""Loading Area\"",\""Lobby\"",\""Locker Room\"",\""Mechanical Room\"",\""Mens Locker Room\"",\""Narthex\"",\""Network Room\"",\""Office\"",\""Packing Area\"",\""Reach-in Freezer\"",\""Reach-in Refrigerator\"",\""Refrigerator\"", \""Refrigeration - Chest Freezer\"", \""Refrigeration - Chest Refrigerator\"", \""Refrigeration - Freezer\"", \""Refrigeration - Refrigerator\"", \""Refrigeration - Walk-In Freezer\"", \""Refrigeration - Walk-In Refrigerator\"", \""Refrigeration - Reach-in Freezer\"", \""Refrigeration - Reach-in Refrigerator\"",\""Restroom/Bathroom\"",\""Sanctuary\"",\""Server Room\"",\""Stairwell\"",\""Training Room\"",\""Utility Room\"",\""Walk-in Freezer\"",\""Walk-in Refrigerator\"",\""Weight Room\"",\""West Parlor\"",\""Womens Locker Room\"",\""Wrestling Room\\\""]"",""emailURL"":""hsbqa-setsegschools.carbon.meshify.com"",""logoUrl"":""https://hsbqa-setsegschools.carbon.meshify.com/api/files/public/img/setseglogo-dashboard.jpg"",""primaryColor"":""#e74449"",""primaryTextColor"":""#ffffff"",""secondaryColor"":""#bfbfbf"",""secondaryTextColor"":""#ffffff"",""showLogo"":""true"",""supportNumber"":""DomainSetSegschoolNumber"",""wronglocation"":""DomainRe-enter your information or contact the Monitoring and Support Center at (844) 468-1866.""}","{""AccountPartyId"":""36411"",""AccountStatus"":""Active"",""ClientCompanyCode"":""1035"",""FolderType"":""Program"",""ProgramCode"":""1100007"",""VendorAccountId"":""7047"",""VendorId"":""2"",""create_membership"":""true"",""deactive_monnit"":""true"",""emailURL"":""hsbrd-setsegschools.carbon.meshify.com"",""notification_schema_list"":""183,190,458,459,169""}",,,,,,,,2019-02-14 20:49:57,2019-02-14 20:50:25,,36411,Active,1035,Program,7047,2,,1100007,,,,,,"183,190,458,459,169",hsbqa-setsegschools.carbon.meshify.com,setseg,http://setseg.org/,Set Seg,,,Domain(844) 468-1866,school,"Domain* Your signup key is your SetSeg account number enclosed in your Sensor Equipment Box. If you do not have your signup key, please contact the Monitoring and Support Center at Domain(844) 468-1866",,/img/setseglogo.jpg,DomainRe-enter your information or contact the Monitoring and Support Center at (844) 468-1866.,"[""Aerobics Room"",""Attic"",""Auditorium"",""Band/Chorus Room"",""Baptismal"",""Basement"",""Bathroom"",""Bedroom"",""Boiler Room"",""Cafeteria"",""Chapel"",""Chest Freezer"",""Chest Refrigerator"",""Classroom"",""Cold Storage Unit Offline"",""Cold Storage Unit"",""Crawl Space"",""Dining ",#e74449,#ffffff,#bfbfbf,#ffffff,true,DomainSetSegschoolNumber,,,true,true,No Attribute Node Account Status,,
290,40345,40344,AN21190214101,HSBRD/Set Seg/Set Seg School Prog/AN21190214101/,False,,"4899,40321,40344,40345",{},"{""client_account_number"":""21190214101"",""client_company_code"":""1035"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100007"",""user_defined_field_1"":""Afternoon"",""user_defined_field_2"":""Test"",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214101 Oak St Apt 4101,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:54:18,2019-02-14 20:54:18,,,,1035,Participant,,,11,1100007,Afternoon,Test,Test,Test,Test,,,,,Set Seg,,,,,,,,,,,,,,,,,21190214101,,,Not Activated,EST,-5.0
291,40346,40344,AN21190214102,HSBRD/Set Seg/Set Seg School Prog/AN21190214102/,False,,"4899,40321,40344,40346",{},"{""client_account_number"":""21190214102"",""client_company_code"":""1035"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100007"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214102 Oak St Apt 4102,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:57:51,2019-02-14 20:57:51,,,,1035,Participant,,,11,1100007,7:00 p.m.,,Test,Test,Test,,,,,Set Seg,,,,,,,,,,,,,,,,,21190214102,,,Not Activated,EST,-5.0
292,40347,40344,AN21190214103,HSBRD/Set Seg/Set Seg School Prog/AN21190214103/,False,,"4899,40321,40344,40347",{},"{""client_account_number"":""21190214103"",""client_company_code"":""1035"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100007"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214103 Oak St Apt 4103,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:58:24,2019-02-14 20:58:24,,,,1035,Participant,,,11,1100007,7:00 p.m.,,Test,Test,Test,,,,,Set Seg,,,,,,,,,,,,,,,,,21190214103,,,Not Activated,EST,-5.0
293,40348,40344,AN21190214104,HSBRD/Set Seg/Set Seg School Prog/AN21190214104/,False,,"4899,40321,40344,40348",{},"{""client_account_number"":""21190214104"",""client_company_code"":""1035"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100007"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214104 Oak St Apt 4104,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:58:55,2019-02-14 20:58:55,,,,1035,Participant,,,11,1100007,7:00 p.m.,,Test,Test,Test,,,,,Set Seg,,,,,,,,,,,,,,,,,21190214104,,,Not Activated,EST,-5.0
294,40349,40344,AN21190214105,HSBRD/Set Seg/Set Seg School Prog/AN21190214105/,False,,"4899,40321,40344,40349",{},"{""client_account_number"":""21190214105"",""client_company_code"":""1035"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100007"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214105 Oak St Apt 4105,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:59:26,2019-02-14 20:59:26,,,,1035,Participant,,,11,1100007,7:00 p.m.,,Test,Test,Test,,,,,Set Seg,,,,,,,,,,,,,,,,,21190214105,,,Not Activated,EST,-5.0
295,40350,40344,AN21190214106,HSBRD/Set Seg/Set Seg School Prog/AN21190214106/,False,,"4899,40321,40344,40350",{},"{""client_account_number"":""21190214106"",""client_company_code"":""1035"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100007"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214106 Oak St Apt 4106,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 20:59:58,2019-02-14 20:59:58,,,,1035,Participant,,,11,1100007,7:00 p.m.,,Test,Test,Test,,,,,Set Seg,,,,,,,,,,,,,,,,,21190214106,,,Not Activated,EST,-5.0
296,40351,40344,AN21190214107,HSBRD/Set Seg/Set Seg School Prog/AN21190214107/,False,,"4899,40321,40344,40351",{},"{""client_account_number"":""21190214107"",""client_company_code"":""1035"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100007"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",90214107 Oak St Apt 4107,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2019-02-14 21:00:31,2019-02-14 21:00:31,,,,1035,Participant,,,11,1100007,7:00 p.m.,,Test,Test,Test,,,,,Set Seg,,,,,,,,,,,,,,,,,21190214107,,,Not Activated,EST,-5.0
